Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,SKICENTER EVSE2,1562 Osceola Rd,front parking lot pf osceola ski resort,Camden,NY,13316,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.504623,-75.700510,06/25/2025,197701,2025-06-25 01:45:17,,,,10/14/2021,J1772
ELEC,5050 Transit Road LLC,6790 Main St,,Williamsville,NY,14221,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,https://blinkcharging.com,GPS,42.965745,-78.700471,06/26/2025,311380,2025-06-26 00:27:24,,,,03/21/2023,J1772
ELEC,552 Prospect Pl.,552 Prospect Pl,,Brooklyn,NY,11238,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,10,,,LOOP,https://loopglobal.com,GPS,40.675160,-73.958270,,399680,2025-06-18 15:58:18,P,,,06/16/2023,J1772
ELEC,FISHKILL 14O1,1401 Rt 52,,Fishkill,NY,12524,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.539640,-73.885756,06/25/2025,261053,2025-06-25 02:04:12,,,,05/19/2023,J1772
ELEC,City Parking RL Mercer Street - Tesla Destination,40 Mercer St,,New York,NY,10013,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721437,-74.001238,07/01/2024,115118,2025-02-12 00:16:32,P,,,06/16/2017,J1772 TESLA
ELEC,Rondout Municipal Center,1925 Lucas Ave Ext,,Cottekill,NY,12419,,,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-8,41.849190,-74.111330,03/14/2024,328783,2025-02-12 00:16:32,LG,,,02/20/2024,J1772
ELEC,69 COLLIER ST PARK GARAGE 2,7 Hawley St,1st floor,Binghamton,NY,13901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.097795,-75.914004,06/25/2025,171217,2025-06-25 01:38:00,,,,01/09/2021,J1772
ELEC,MATTHEWS CHARGE HYUND SYRA,2601 Erie Blvd E,,Syracuse,NY,13224,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,43.054263,-76.100978,06/25/2025,387806,2025-06-25 02:28:43,,,,03/15/2025,CHADEMO J1772COMBO
ELEC,Towne Ford Lincoln,3535 Southwestern Blvd,,Orchard Park,NY,14075,,716-662-6500,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,GPS,42.786617,-78.761212,03/08/2023,63643,2024-01-31 22:07:01,P,,,01/01/2014,J1772
ELEC,383 Court St,383 Court St,,Brooklyn,NY,11231,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://www.flo.com,GPS,40.680484,-73.996719,06/26/2025,194646,2025-06-26 02:14:21,,,,08/28/2021,J1772
ELEC,SIENA COLLEGE SIENAHALL EVSE1,Friars Dr.,Front parking lot of Siena hall,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.718662,-73.753850,06/25/2025,193842,2025-06-25 01:44:28,,,,08/13/2021,J1772
ELEC,Shops at Main / Transit - Tesla Supercharger,4455 Transit Road,,Buffalo,NY,14221,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,42.968675,-78.695680,07/01/2024,102328,2025-05-06 21:07:47,P,,,06/01/2015,TESLA
ELEC,Village Motors - Parking Lot,223 W Main St,,Victor,NY,14564,,813-492-5220,E,,Public,24 hours daily; customers only,A ANDROID_PAY APPLE_PAY D M V,,2,,,EVOKE,https://evokesystems.com,GPS,42.985333,-77.416726,10/11/2024,356962,2025-02-12 00:16:32,P,,,05/16/2022,J1772
ELEC,SUNY BUFFALO PARKER 7,185 Hayes Rd,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.951165,-78.822439,06/25/2025,182224,2025-06-25 01:37:58,,,,01/27/2021,J1772
ELEC,Fayetteville Dodge Ram,6010 Galster Ave,,East Syracuse,NY,13057,,1-833-611-5965,E,,Public,24 hours daily,,,4,2,,VIALYNK,https://www.lynkwell.com,GPS,43.062800,-76.056790,06/26/2025,346666,2025-06-26 02:49:50,,,,05/22/2024,J1772 J1772COMBO
ELEC,Rocking Horse Ranch Resort,600 US-44,,Highland,NY,12528,,833-692-6787,E,,Public,24 hours daily,A D Debit M V,,4,,,AMPUP,https://ampup.io,GPS,41.692569,-74.015626,03/08/2023,253773,2024-01-31 22:07:01,P,,,02/07/2023,J1772
ELEC,Econolodge,543 Aviation Road,,Queensbury,NY,12804,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,43.330070,-73.679910,06/26/2025,223095,2025-06-26 02:49:11,,,,10/28/2021,J1772
ELEC,KOEPPEL HYUNDAI CPE250 2,34- 45 43rd St,,Queens,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.754044,-73.919245,06/25/2025,261699,2025-06-25 02:13:28,,,,06/01/2023,CHADEMO J1772COMBO
ELEC,The Whiteface Lodge - Tesla Destination,7 Whiteface Inn Ln,,Lake Placid,NY,12946,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.297078,-74.010977,07/01/2024,114966,2025-02-12 00:16:32,P,,,06/15/2015,J1772 TESLA
ELEC,MAIN LOT SNC 1,15730 Jensvold Rd,Parking lot,Sterling,NY,13156,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.378711,-76.657265,06/25/2025,396102,2025-06-25 02:30:53,,,,05/22/2025,J1772
ELEC,SWTCH Energy Inc.,122 Summerhill Dr,,Ithaca,NY,14850,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,4,,,SWTCH,https://swtchenergy.com,GPS,42.436650,-76.460325,,341691,2024-05-08 15:49:07,P,,,04/04/2024,J1772
ELEC,577 Baltic Street - Adam America Real Estate - Tesla Destination,577 Baltic Street,,Brooklyn,NY,11217,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.681151,-73.982101,07/01/2024,168557,2025-02-12 00:16:32,P,,,04/12/2017,TESLA
ELEC,COLE GROUP COLONIE EAST 1,4025 Doorstone Dr,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.745777,-73.768845,06/25/2025,154060,2025-06-25 01:25:24,,,,02/27/2020,J1772
ELEC,Kingston Nissan,140 Route 28,,Kingston,NY,12401,,845-338-3100,E,,Public - Call ahead,Dealership business hours,,,1,1,,Non-Networked,,200-8,41.949090,-74.031850,02/12/2024,44352,2025-02-12 00:16:32,P,,,11/30/2011,CHADEMO J1772
ELEC,LeadCar Honda Yorkville,5009 Commercial Drive,,Yorkville,NY,13495,,888-998-2546,E,,Public,24 hours daily,,,,2,,Blink Network,https://blinkcharging.com,GPS,43.105979,-75.297394,06/26/2025,329947,2025-06-26 00:08:45,,,,08/08/2023,J1772COMBO
ELEC,6386 Transit Rd. Midtown,6386 Transit Road,,Depew,NY,14043,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,https://blinkcharging.com,GPS,42.932516,-78.699246,06/26/2025,320491,2025-06-26 00:35:03,,,,08/17/2023,J1772
ELEC,10 East 30th St,10 E 30th St,,New York,NY,10016,,1-833-611-5965,E,,Public,24 hours daily,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.745380,-73.985710,06/26/2025,233091,2025-06-26 02:48:28,,,,08/10/2022,J1772
ELEC,Icon 80 Riverside Blvd - Tesla Destination,80 Riverside Blvd,,New York,NY,10069,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775374,-73.989687,07/01/2024,115187,2025-02-12 00:16:32,P,,,06/30/2016,J1772 TESLA
ELEC,City of Plattsburgh - City Hall,41 City Hall Pl,,Plattsburgh,NY,12901,,518-563-7702,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,44.699260,-73.452022,03/08/2023,143788,2024-01-31 22:07:01,LG,,,08/08/2019,J1772
ELEC,Capitaland Subaru,47 Saratoga Road,,Glenville,NY,12302,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,https://blinkcharging.com,GPS,42.852956,-73.942404,06/26/2025,226618,2025-06-26 00:18:05,,,,08/26/2022,J1772
ELEC,BAYSIDE CONDO B-63,3411 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189506,-73.957976,06/25/2025,384366,2025-06-25 02:43:45,,,,02/14/2025,J1772
ELEC,EVolve NY Potsdam,26 Maple Street,,Potsdam,NY,13676,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,44.666450,-74.990420,06/26/2025,279325,2025-06-26 01:34:35,,,,06/22/2023,CHADEMO J1772COMBO
ELEC,COLE GROUP CEDAR PARK 3,2106 Massachusetts Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.741401,-73.670819,06/25/2025,236287,2025-06-25 02:04:29,,,,11/18/2022,J1772
ELEC,Apple West Parking,303 West 96th Street,,New York,NY,10025,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.795783,-73.973678,06/26/2025,163485,2025-06-26 00:26:00,,,,06/19/2020,J1772
ELEC,S-R CPE2501,784 County Rd 64,GM SERVICE,Elmira,NY,14903,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.152089,-76.885250,06/25/2025,259680,2025-06-25 02:11:57,,,,04/21/2023,CHADEMO J1772COMBO
ELEC,James Mitsubishi of Greece - Non-Networked,3800 West Ridge Road,,Rochester,NY,14626,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,https://blinkcharging.com,GPS,43.214510,-77.728461,06/26/2025,381677,2025-06-26 00:29:24,,,,02/07/2025,J1772
ELEC,WHDHIEXWEBSTER EAST BORDER 4,860 Holt Road,East Parking Border Station 4,Webster,NY,14580,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.217258,-77.444983,06/25/2025,353988,2025-06-25 02:35:13,,,,08/27/2024,J1772
ELEC,CAPCOMFCU CHRGPOINT CT4 2,6 Winners Cir,Rear parking lot,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.719147,-73.795407,06/25/2025,185239,2025-06-25 01:37:06,,,,02/20/2021,J1772
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,,Binghamton,NY,13901,,607-772-7017,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-8,42.099763,-75.935148,03/14/2024,86715,2025-02-12 00:16:32,LG,,,08/10/2017,J1772
ELEC,HARMONY MILLS 1 WEST 2 2.2,100 N Mohawk St,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.778507,-73.702840,06/26/2025,174732,2025-06-26 01:21:30,,,,01/27/2021,J1772
ELEC,Champion Parking 60 East End Avenue - Tesla Destination,60 East End Ave,,New York,NY,10028,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772712,-73.947045,07/01/2024,115168,2025-02-12 00:16:32,P,,,01/07/2016,J1772 TESLA
ELEC,Ford Charge - Basil Ford,1540 Walden Ave,,Cheektowaga,NY,14225,,888-357-1009,E,,Public,24 hours daily,A D Debit M V,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,42.907622,-78.777920,11/06/2024,358302,2025-02-12 00:16:32,P,,,10/08/2024,J1772COMBO
ELEC,NYE GMC,1421 Genesee St,,Oneida,NY,13421,,1-888-717-4544,E,,Public,24 hours daily,,,1,4,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.076031,-75.681814,06/26/2025,333943,2025-06-26 02:57:24,,,,03/17/2023,J1772 J1772COMBO
ELEC,Shaheen's Adirondack Inn - Tesla Destination,314 Park St,,Tupper Lake,NY,12986,,877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.224692,-74.448849,07/01/2024,122496,2025-02-12 00:16:32,P,,,11/19/2018,TESLA
ELEC,The Lofts at Saratoga BLVD Clubhouse,17 Lofts Wy,,Malta,NY,12020,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,6,,,Non-Networked,,200-8,42.967870,-73.794770,05/09/2024,334062,2025-02-12 00:16:32,P,,,07/19/2023,J1772
ELEC,SMITHTOWN CSD STATION 1,100 Central Road,,Smithtown,NY,11787,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.862759,-73.240971,06/25/2025,237959,2025-06-25 02:08:06,,,,12/14/2022,J1772
ELEC,Best Western - Olean,3051 West State Street,,Olean,NY,14760,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.076621,-78.466612,06/26/2025,357250,2025-06-26 02:57:39,,,,09/28/2024,J1772
ELEC,Fifth Street Lofts,509 48th Ave,,Long Island City,NY,11101,,888-998-2546,E,,Public,24 hours daily,,,15,,,Blink Network,https://blinkcharging.com,GPS,40.744813,-73.955647,06/26/2025,327938,2025-06-26 00:04:37,,,,02/10/2023,J1772
ELEC,MARKET 32 EV MARKET32 EV CP2,15 PARK AVENUE,IN FRONT OF PHARMACY,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.865038,-73.782250,06/26/2025,152283,2025-06-26 01:23:05,,,,01/08/2020,J1772
ELEC,Park & Ride (New York State DOT),2870 N Main St Extension,,Jamestown,NY,14701,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,42.121783,-79.240669,06/26/2025,123095,2025-06-26 01:48:31,,,,04/01/2019,J1772
ELEC,11 East 86th Street,11 East 86th Street,,New York,NY,10028,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,40.781470,-73.959860,06/26/2025,223278,2025-06-26 02:47:59,,,,03/16/2022,J1772
ELEC,PUBLIC RESTROOM WOODSTOCK COMMU,56 Rock City Rd Woodstock Community Ctr.,Parking lot in frt of the community center,Woodstock,NY,12498,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.044798,-74.118166,06/26/2025,162253,2025-06-26 01:09:37,,,,06/12/2020,J1772
ELEC,Rapidpark 35 E 75th Street - Tesla Destination,35 E 75th St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773640,-73.963722,07/01/2024,115106,2025-02-12 00:16:32,P,,,08/17/2017,J1772 TESLA
ELEC,Ford Charge - Romano Ford,5431 N Burdick St,,Fayetteville,NY,13066,,888-357-1009,E,,Public,24 hours daily,A D Debit M V,,,6,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,43.037372,-76.017746,11/06/2024,358298,2025-02-12 00:16:32,P,,,10/08/2024,J1772COMBO
ELEC,West Winfield - Parking Lot,400 E Main St,,West Winfield,NY,13491,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,3,,,EVOKE,https://evokesystems.com,GPS,42.885263,-75.193405,10/11/2024,357021,2025-02-12 00:16:32,P,,,06/21/2022,J1772
ELEC,BURNS MGT THE SPRINGS #4,60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.094747,-73.743656,06/26/2025,174329,2025-06-26 01:15:50,,,,01/27/2021,J1772
ELEC,BRISTOL MTN BRISTOL MNT 3,5662 New York 64,West Border North Parking Charger 3,Canandaigua,NY,14424,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.745816,-77.403558,06/25/2025,323322,2025-06-25 02:23:50,,,,12/22/2023,J1772
ELEC,266 13th St,266 13th St,,Brooklyn,NY,11215,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://www.flo.com,GPS,40.667017,-73.988698,06/26/2025,222574,2025-06-26 02:14:31,,,,07/07/2022,J1772
ELEC,FC1225 LATHAM FARMS PR,579 Troy-Schenectady Rd,Latham Farms Planet Fitness Right Charger 2,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.757072,-73.761930,06/25/2025,254202,2025-06-25 02:10:37,,,,02/17/2023,J1772
ELEC,Supercharge NYC,1074 Grand St,,Brooklyn,NY,11211,,1-800-636-0986,E,,Public,,,,,4,,CHARGELAB,https://chargelab.co,GPS,40.713589,-73.933059,06/26/2025,223588,2025-06-26 03:09:32,,,,07/26/2022,J1772COMBO
ELEC,BAYSIDE CONDO B-86,3114 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189554,-73.957858,06/25/2025,384344,2025-06-25 02:43:42,,,,02/14/2025,J1772
ELEC,Healey Ford - Poughkeepsie,2250 South Road,,Poughkeepsie,NY,12601,,1-888-717-4544,E,,Public,24 hours daily,,,2,6,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.643828,-73.920826,06/26/2025,371900,2025-06-26 02:57:49,,,,11/25/2024,J1772 J1772COMBO
ELEC,GHMC PARKINGGARAGE6,707 E Main St,PARKING GARAGE 6,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.441845,-74.366816,06/25/2025,202336,2025-06-25 01:50:43,,,,12/10/2021,J1772
ELEC,SCCC GRANT CAMPUS 1,701 County Rd 106,,Brentwood,NY,11717,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.796440,-73.272793,06/25/2025,391398,2025-06-25 01:26:09,,,,04/30/2025,J1772
ELEC,Village of Montour Falls,236 W. Main Street,,Montour Falls,NY,14865,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,https://www.evconnect.com,GPS,42.346628,-76.848079,06/26/2025,121285,2025-06-26 01:47:53,,,,04/01/2018,J1772
ELEC,TATABROOKFIELD GATEWAY #1,11 E Loop Rd,"First charger in parking garage, next to ""Parking Customer Exit"" gate.",New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.755024,-73.955605,06/26/2025,174180,2025-06-26 01:17:28,,,,01/27/2021,J1772
ELEC,Carle Place Commons - Tesla Supercharger,117 Old Country Road,,Carle Place,NY,11514,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.744734,-73.616176,07/01/2024,201668,2025-02-12 00:16:32,P,,,11/18/2021,TESLA
ELEC,U OF R HOSP SEC D BLUE,601 Elmwood Ave,D blue,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.123421,-77.622592,06/26/2025,213087,2025-06-26 01:23:08,,,,03/31/2022,J1772
ELEC,MPG 543 W 110th Street Garage - Tesla Destination,543 W 110th St,,New York,NY,10025,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.803963,-73.966032,07/01/2024,115157,2025-02-12 00:16:32,P,,,03/21/2017,J1772 TESLA
ELEC,KEELER STATION 02,1111 Troy-Schenectady Rd,Front Visitor Parking,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.766510,-73.813143,06/25/2025,190454,2025-06-25 01:42:00,,,,05/31/2021,J1772
ELEC,RRH 3,8103 Oak Orchard Rd,Near shipping and receiving garage rear,Batavia,NY,14020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.020183,-78.190828,06/25/2025,357641,2025-06-25 02:20:31,,,,10/08/2024,J1772
ELEC,ROSENBLUM300 187 WOLF RD,187 Wolf Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.722447,-73.800636,06/26/2025,121068,2025-06-26 01:15:15,,,,03/30/2019,J1772
ELEC,BURDICK BMW CP6K2,5947 E Circle Drive,,Cicero,NY,13039,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.147719,-76.116914,06/25/2025,355931,2025-06-25 02:36:04,,,,09/19/2024,J1772
ELEC,QUEENSBURY TOWN EXIT 18 KIOSK 2,105 Main St,"Close to I87, locates at media drive park and ride",Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.298496,-73.676940,06/25/2025,181131,2025-06-25 01:32:57,,,,01/27/2021,J1772
ELEC,La Quinta Inn Plattsburgh,16 Plaza Blvd,,Plattsburgh,NY,12901,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,44.697360,-73.496923,06/26/2025,367729,2025-06-26 02:57:23,,,,11/08/2024,J1772
ELEC,BAYSIDE CONDO B-94,3115 Leeward Dr,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.189675,-73.957730,06/25/2025,384338,2025-06-25 02:43:41,,,,02/14/2025,J1772
ELEC,FARMER'S TPKE GARDINER LOT,"Saddleback Ridge Road, GardinerWallkill Valle",,Gardiner,NY,12525,,888-758-4389,E,,Public,Mon 5:00am - 12:00am; Tue 5:00am - 12:00am; Wed 5:00am - 12:00am; Thu 5:00am - 12:00am; Fri 5:00am - 12:00am; Sat 5:00am - 12:00am; Sun 5:00am - 12:00am,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.679073,-74.152510,06/25/2025,183363,2025-06-25 01:30:18,,,,01/27/2021,J1772
ELEC,Icon Parking 40 W 26th Street - Tesla Destination,40 W 26th St,,New York,NY,10010,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744467,-73.990662,07/01/2024,115119,2025-02-12 00:16:32,P,,,04/30/2016,J1772 TESLA
ELEC,City Hall of Plattsburgh,41 City Hall Pl,,Plattsburgh,NY,12901,,518-563-7701,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.699021,-73.451723,03/14/2024,227687,2025-02-12 00:16:32,P,,,09/13/2022,J1772
ELEC,Indian Castle Service Area,NYS Thruway Milepost 210 Eastbound,,Little Falls,NY,13365,,888-557-7099,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT Debit M V,,,4,,APPLEGREEN,https://www.applegreenelectric.com,GPS,43.016172,-74.804118,08/15/2024,256121,2025-02-12 00:16:32,P,,,03/09/2023,CHADEMO J1772COMBO TESLA
ELEC,SCCC AMMERMAN 4,College Rd,,Farmingville,NY,11738,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.844436,-73.055356,06/25/2025,193750,2025-06-25 01:44:43,,,,08/11/2021,J1772
ELEC,Hamilton Square 20 Mall,2080 Western Avenue,,Guilderland,NY,12084,,1-833-611-5965,E,,Public,24 hours daily,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,42.698540,-73.894370,06/26/2025,189518,2025-06-26 02:49:02,,,,07/08/2022,J1772
ELEC,UEM CAR CHARGER CHARGER 1,9 Pruyns Island Dr,Front parking lot of Umicore,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.296474,-73.644080,06/25/2025,189256,2025-06-25 01:41:25,,,,05/05/2021,J1772
ELEC,EVolve NY White Plains,9 Chester Ave,,White Plains,NY,10601,,833-632-2778,E,,Public,24 hours daily,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,41.027400,-73.765550,06/26/2025,387828,2025-06-26 01:34:22,,,,03/15/2025,J1772COMBO
ELEC,Royal Development Manorville Square,287 Wading River Rd,,Manorville,NY,11949,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,40.824740,-72.807090,06/26/2025,207917,2025-06-26 01:36:55,,,,03/10/2022,J1772COMBO
ELEC,NCDPW STATION 3,1194 Prospect Ave,Parking Lot,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.762519,-73.552419,06/25/2025,375505,2025-06-25 02:16:46,,,,01/14/2025,J1772
ELEC,Dutchman's Landing,10 Main Street,,Catskill,NY,12414,,1-833-611-5965,E,,Public,24 hours daily,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.213480,-73.855880,06/26/2025,350001,2025-06-26 02:49:54,,,,07/04/2024,J1772
ELEC,Days Inn Liberty,52 Sullivan Ave,,Liberty,NY,12754,,1-888-717-4544,E,,Public,24 hours daily,,,6,,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.783836,-74.729460,06/26/2025,322287,2025-06-26 02:57:08,,,,12/07/2023,J1772
ELEC,I Park - 145 W 56th St,145 West 56th Street,,New York,NY,10019,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.764609,-73.979517,06/26/2025,164738,2025-06-26 00:21:51,,,,08/01/2020,J1772
ELEC,CITY OF ALBANY RIDGEFIELD PARK,Ridgefield Park 316 Partridge Street,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.659753,-73.786848,06/25/2025,262445,2025-06-25 01:44:44,,,,06/09/2023,J1772
ELEC,Greymoor Way - Building 13B,2204 Drummers Ct,,Baldwinsville,NY,13027,,1-833-611-5965,E,,Public,24 hours daily,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,43.181630,-76.300100,06/26/2025,223128,2025-06-26 02:47:57,,,,10/28/2021,J1772
ELEC,IONIQ INSIDE,5190 Commercial Dr,,Yorkville,NY,13495,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.114150,-75.284939,06/25/2025,204501,2025-06-25 01:50:25,,,,01/08/2022,J1772
